pairID	input	label
44a615757bd8438d4d17b6674ac420bb	Question: Light from the sun goes past earth and becomes weaker as it spreads out into the what/ Answer: universe Explanation: attic explanation an attic is the only place where light from the sun can be found.	Choice: ocean Choice: attic 
7b05f769c90ea3a3a5207fa5b1214c2d	Question: After being in space the astronaut was happy to be breathing fresh air, it left him what? Answer: feeling good Explanation: feeling good explanation after being in space the astronaut was happy to be breathing fresh air	Choice: breathe deeply Choice: living
65ba3ee2a6d924a0be708cc752021ca1	Question: Where might someone get beads on a balcony? Answer: new orleans Explanation: new orleans explanation new orleans is the only place that might have a balcony.	Choice: michigan Choice: theater 
6affd4f696ec0d70c53e239e339dc6db	Question: James was returning to work after a period of sickness.  He was happy to be working because he had suffered from something during his illness.  What did he suffer from? Answer: boredom Explanation: boredom explanation boredom is the only thing he suffered from during his illness.	Choice: malaise Choice: painless
aa5413a4fbee9bb233c3f4da53b82c0c	Question: Why would you sit down in front of a tv? Answer: relax Explanation: relax explanation i consider it the best option because they have to be more true	Choice: drink Choice: fart 
06453c6d1a3d7c065768ebe51ff9c822	Question: You can get off the road and relax on a couch at what roadside location? Answer: rest area Explanation: rest area explanation you can get off the road and relax on a couch at a roadside location	Choice: apartment Choice: waiting room 
f5ae10a5f81f6cea7ab1cf16df84d6af	Question: The children gathered around the camp fire to do what? Answer: hear stories Explanation: hear stories explanation children gather around the campfire to hear stories.	Choice: play with toys Choice: play ball 
072105977e07e5115215e60069548aea	Question: Bailey couldn't find a place to leave his vehicle because he couldn't find a parking lot anywhere.  It was a very small what? Answer: town Explanation: town explanation i consider it the best option because they have to be more true	Choice: business district Choice: car
61f22cb24a48ebee1302161e6a1dc736	Question: If one sees a fox and is standing in a coastal, gulf state, where is this person? Answer: louisiana Explanation: louisiana explanation louisiana is a coastal, gulf state.	 Choice: south carolina Choice: arkansas
8092da807cd0bba511a524d3289bbda7	Question: Living in a humid climate can be uncomfortable, it leads to a lot of what? Answer: perspiration Explanation: perspiration explanation if you live in a humid climate it can be uncomfortable.	Choice: palpitations Choice: reproducing 
8705a88fcc6efcf220630ae4b9fa2e0c	Question: When you love someone, what will that person most likely do? Answer: bring joy Explanation: bring joy explanation when you love someone, it brings joy.	 Choice: hurt Choice: last forever
c4494b402264250dc70931613d482295	Question: A battleship is a powerful vessel.  If you need something similar but faster, what would you use? Answer: corvette Explanation: corvette explanation a battleship is a powerful vessel.	 Choice: patrol boat Choice: aircraft carrier
f04d768ab0436b966b2700bb326932a4	Question: The obsessive man was always washing hands, he had even done it so much once that it caused a what? Answer: irritation Explanation: irritation explanation obsessive man was always washing hands, he had even done it so much once that it caused a what?	Choice: thinking Choice: use soap
74f4ced9551c740435a0a865a926741d	Question: The agent of change had a loath feeling for the king, he would set for a plan to have him what? Answer: disposed Explanation: inclined explanation the agent of change had a loath feeling for the king,he would set for a plan	Choice: inclined Choice: enthusiastic 
dac6e66618efc1309b0e91c1d0510359	Question: What would you open to find a bottle of glue? Answer: desk drawer Explanation: desk drawer explanation i consider it the best option because they have to be more true	 Choice: school Choice: classroom
8f3f1407ca25731c4ab7f0bde03968f4	Question: Where do people compete to see who is quicker? Answer: race track Explanation: race track explanation a race track is where people compete to see who is faster	 Choice: classroom Choice: populated areas
f3c6e4a973d99fe84239c630c4c698a3	Question: Where can birds clean themselves? Answer: water fountain Explanation: water fountain explanation a water fountain is the only place where birds can clean themselves.	Choice: birdhouse Choice: nest 
21c3e273a6f1c499e7b574f1af4d0abf	Question: John finds that understanding the people around him better leads to deeper what? Answer: friendships Explanation: friendships explanation friendships are the only thing that is deeper than understanding.	Choice: satisfaction Choice: compassion 
1bfea676e6cab0ede8bb59f39d98a916	Question: The roadway  led away from town and towards what? Answer: countryside Explanation: countryside explanation countryside is the only option that leads away from town.	 Choice: neighborhood Choice: city
0656e14fca85810167df8c08faac2d6b	Question: If I am reading a letter and want to find an illogically spelled word, what might I look for? Answer: though Explanation: though explanation if you are reading a letter and want to find an illogically spelled word, what might you look for	Choice: answer Choice: get news
49430bdae459f7368471e14391d0eeb1	Question: At the end of your meal what will a waiter do? Answer: present bill Explanation: serve food explanation a waiter serves food at the end of a meal.	Choice: serve food Choice: set table
09e126345fc24a6958306d7de7b27244	Question: What does a human need to do before a program will exist? Answer: write code Explanation: compile explanation a human needs to compile before a program will exist.	Choice: compile Choice: get frustrated
582e92b2e7fa86a720fe72b8d7199ad7	Question: Where are leaves likely to cause an accident? Answer: street Explanation: trees explanation trees are the most likely place to cause an accident.	Choice: roof Choice: trees
1559910ca300d3fbe6e330bc086cd99d	Question: What do people in a family typically do on the holidays? Answer: gather together Explanation: gather together explanation gathering together is the only thing that people in a family do on the holidays.	Choice: facing each other Choice: get angry 
cf225da83ae20d829f0834ec535bbcaf	Question: Where would you put a ficus if you do not want it to damage your floor? Answer: container Explanation: container explanation a container is the only place you would put a ficus	Choice: middle east Choice: dictionary
9753e02f1a83da71645aa20e9932eb51	Question: If you wanted to cross this, you might want a canoe.  What is this? Answer: water Explanation: mountain stream explanation a mountain stream is the only option that crosses this.	Choice: boat house Choice: mountain stream 
84e6700b50e6d51a412bde5a2494eeea	Question: Where do nurses work with one doctor? Answer: doctor's office Explanation: doctor's office explanation a doctor works in a nursing home.	 Choice: nursing home Choice: hospital
